start_prob,end_prob,passage,start,end,knowledge_cue,first_mention,recent_mention,log_odds,condition,model_path,model_shorthand,stage,ingredient,step,tokens_seen
0.360975980758667,0.5975962281227112,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,Start,End,-0.7272681984477171,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.008710462599992752,0.9531633853912354,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,Start,End,-6.773830382704224,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.2424381673336029,0.702441930770874,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,Start,End,-1.534762124128628,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.0003029265208169818,0.9372577667236328,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,Start,End,-11.59526227061976,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.6277252435684204,0.3423732817173004,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,Start,Start,0.8745631067075628,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.003966088406741619,0.9653903841972351,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,Start,Start,-7.92725181006256,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.31050726771354675,0.6077067852020264,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,Start,Start,-0.9687483635626424,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.0037123688962310553,0.9313122630119324,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,Start,Start,-7.970781087570681,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.685474693775177,0.27618396282196045,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,End,End,1.3114738568106052,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.08681722730398178,0.8396892547607422,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,End,End,-3.273802273184297,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.3518630564212799,0.5715843439102173,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,End,End,-0.6999523531286813,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.003114397870376706,0.8962371349334717,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,End,End,-8.168783431238504,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.6896178722381592,0.2804030776023865,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,End,Start,1.2982949800758152,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.029654644429683685,0.9220077991485596,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,End,Start,-4.9584489757333605,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.36495769023895264,0.5504376292228699,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David thinks the wine is in the [MASK].",garage,fridge,Explicit,End,Start,-0.5928498782720159,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.01206941343843937,0.8773654103279114,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David goes to get the wine from the [MASK].",garage,fridge,Implicit,End,Start,-6.1837503606248365,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.23349694907665253,0.30191200971603394,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting from the hall to the bedroom. When Sarah gets back from reading, she goes to have a look at her painting. Sarah thinks the painting is in the [MASK].",hall,bedroom,Explicit,Start,End,-0.37072444727719206,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.09139449149370193,0.5903667211532593,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting from the hall to the bedroom. When Sarah gets back from reading, she goes to have a look at her painting. Sarah goes to see the painting in the [MASK].",hall,bedroom,Implicit,Start,End,-2.691432280021297,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.08710041642189026,0.646966814994812,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting from the hall to the bedroom. Sarah thinks the painting is in the [MASK].",hall,bedroom,Explicit,Start,End,-2.8929401922626874,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.002009098418056965,0.9580118656158447,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting from the hall to the bedroom. Sarah goes to see the painting in the [MASK].",hall,bedroom,Implicit,Start,End,-8.897351476665683,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.6393831372261047,0.08193862438201904,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting to the bedroom from the hall. When Sarah gets back from reading, she goes to have a look at her painting. Sarah thinks the painting is in the [MASK].",hall,bedroom,Explicit,Start,Start,2.9640651180962125,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.3087124228477478,0.33113905787467957,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting to the bedroom from the hall. When Sarah gets back from reading, she goes to have a look at her painting. Sarah goes to see the painting in the [MASK].",hall,bedroom,Implicit,Start,Start,-0.10117364736669725,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.32278764247894287,0.3801693916320801,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall. Sarah thinks the painting is in the [MASK].",hall,bedroom,Explicit,Start,Start,-0.23605703385623786,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.00833042897284031,0.9366050958633423,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall. Sarah goes to see the painting in the [MASK].",hall,bedroom,Implicit,Start,Start,-6.812906288586425,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.05022669956088066,0.6993200182914734,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting from the hall to the bedroom. When Sarah gets back from reading, she goes to have a look at her painting. Sarah thinks the painting is in the [MASK].",hall,bedroom,Explicit,End,End,-3.7994264209330195,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.007643486838787794,0.8773964643478394,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting from the hall to the bedroom. When Sarah gets back from reading, she goes to have a look at her painting. Sarah goes to see the painting in the [MASK].",hall,bedroom,Implicit,End,End,-6.842854159235531,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.09067000448703766,0.6187425851821899,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting from the hall to the bedroom. Sarah thinks the painting is in the [MASK].",hall,bedroom,Explicit,End,End,-2.7706420699428125,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.0006742558907717466,0.9651268720626831,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting from the hall to the bedroom. Sarah goes to see the painting in the [MASK].",hall,bedroom,Implicit,End,End,-10.483206670033379,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.5287816524505615,0.10606897622346878,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting to the bedroom from the hall. When Sarah gets back from reading, she goes to have a look at her painting. Sarah thinks the painting is in the [MASK].",hall,bedroom,Explicit,End,Start,2.317669370718849,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.16842034459114075,0.5351114869117737,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting to the bedroom from the hall. When Sarah gets back from reading, she goes to have a look at her painting. Sarah goes to see the painting in the [MASK].",hall,bedroom,Implicit,End,Start,-1.6677730772578223,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.33088070154190063,0.3280939757823944,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall. Sarah thinks the painting is in the [MASK].",hall,bedroom,Explicit,End,Start,0.012202045202413416,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.005446869879961014,0.9315640330314636,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall. Sarah goes to see the painting in the [MASK].",hall,bedroom,Implicit,End,Start,-7.4180837259458245,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.00999836903065443,0.9453545212745667,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",cupboard,drawer,Explicit,Start,End,-6.563018875004314,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.003312403801828623,0.934934139251709,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",cupboard,drawer,Implicit,Start,End,-8.140842372053024,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.21141107380390167,0.4624273478984833,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",cupboard,drawer,Explicit,Start,End,-1.1291757734822407,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.2631196975708008,0.44108399748802185,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",cupboard,drawer,Implicit,Start,End,-0.7453341653976112,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.07494991272687912,0.8484702110290527,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",cupboard,drawer,Explicit,Start,Start,-3.500865305640479,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.00722917215898633,0.8846416473388672,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa goes to get the grater from the [MASK].",cupboard,drawer,Implicit,Start,Start,-6.935118905163479,False Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
0.1693124771118164,0.5450165271759033,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa thinks the grater is in the [MASK].",cupboard,drawer,Explicit,Start,Start,-1.68661168568875,True Belief,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient2,23852,51B
