start,end,passage,attn_check_1_q,attn_check_1_a,log_odds_1,correct_prob_q1,distractor_q1,attn_check_2_q,attn_check_2_a,log_odds_2,correct_prob_q2,distractor_q2,attn_check_3_q,attn_check_3_a,log_odds_3,correct_prob_q3,distractor_q3,attn_check_4_q,attn_check_4_a,log_odds_4,correct_prob_q4,distractor_q4,model_path,model_shorthand,stage,ingredient,step,tokens_seen
box,basket,"Sean is reading a book. When he is done, he puts the book in the box and picks up a sweater from the basket. Then, Anna comes into the room. Sean watches Anna move the book to the basket from the box. Sean leaves to get something to eat in the kitchen. Sean comes back into the room and wants to read more of his book.","At the start of the story, Sean put the book in the",box,2.117146374145822,8.78271966939792e-05,2.0244378902134486e-05,"At the end of the story, the book was in the",basket,-0.29432285715154893,5.139248969499022e-05,6.302308611338958e-05,The person who put the book in the box was,Sean,-0.08281855043183381,0.0002181492163799703,0.00023103858984541148,The person who moved the book to the basket was,Anna,1.1995445578768391,0.000240087290876545,0.00010453705908730626,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,1000,9B
cupboard,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary watches James move the jam into the fridge after taking it out of the cupboard. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich.","At the start of the story, Mary put the jam in the",cupboard,-0.2565086056613683,1.8148346498492174e-05,2.1679728888557293e-05,"At the end of the story, the jam was in the",fridge,2.2398224422774877,5.2240004151826724e-05,1.1059855751227587e-05,The person who put the jam in the cupboard was,Mary,0.13201796436359278,0.0002658712910488248,0.00024262194347102195,The person who moved the jam to the fridge was,James,1.3808570240312843,0.0003494189295452088,0.0001341735915048048,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,1000,9B
sink,basket,"While Cameron is eating, he gets a stain on his shirt. He puts his shirt in the sink and picks up a sweater from the basket. Cameron sees Helen move the shirt into the basket from the sink. Then he goes to his room to get changed. When Cameron comes back into the room he wants to wash the stain off his shirt.","At the start of the story, Cameron put the shirt in the",sink,1.699385376531194,5.0724524044198915e-05,1.5618956240359694e-05,"At the end of the story, the shirt was in the",basket,0.1564010600324581,1.6072333892225288e-05,1.4421071682590991e-05,The person who put the shirt in the sink was,Cameron,0.7372703419021888,2.0279749151086435e-06,1.2165279485998326e-06,The person who moved the shirt to the basket was,Helen,-0.5843487182510145,1.0359681255067699e-06,1.5532912129856413e-06,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,1000,9B
shed,garage,"Paula and Tim are playing catch with a football in the yard. After a while they get bored. Paula puts the football in the shed, and gets a bottle of water from the garage. Afterwards, Paula sees Tim move the football into the garage after taking it out of the shed. Then Paula goes to run some errands. Paula gets back and wants to play catch again.","At the start of the story, Paula put the football in the",shed,3.674343136880785,0.0003261383972130716,2.5545501557644457e-05,"At the end of the story, the football was in the",garage,-0.5150317471179479,7.927317346911877e-05,0.00011328339314786717,The person who put the football in the shed was,Paula,-3.9142921202517975,3.841913348878734e-05,0.0005792511510662735,The person who moved the football to the garage was,Tim,4.5357685536741155,0.00020987731113564223,9.048218998941593e-06,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,1000,9B
hall,study,"Ed arrives home after a long day at work. He puts his keys in the hall and leaves his bag in the study. Seana arrives home a few minutes later. Ed watches as Seana moves the keys to the study from the hall. Afterwards, Ed goes to the bathroom. When Ed gets back from the bathroom, he realizes he needs his keys.","At the start of the story, Ed put the keys in the",hall,3.0469449702193927,6.357725942507386e-05,7.692720828345045e-06,"At the end of the story, the keys were in the",study,0.8276782453652896,7.10871972842142e-05,4.005303344456479e-05,The person who put the keys in the hall was,Ed,-0.9610624423226413,8.527258614776656e-05,0.0001660038105910644,The person who moved the keys to the study was,Seana,2.9578595388768574,0.00029059129883535206,3.7400564906420186e-05,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,1000,9B
drawer,cabinet,"Laura is in the study, using the stapler. When she is finished, she puts the stapler away in a drawer and the documents away in a cabinet. Then Ross wanders into the study. Laura watches Ross take the stapler, and put it back in the cabinet instead of the drawer. Laura leaves to go and make a coffee. Laura comes back into the study and remembers she has one more document to staple together.","At the start of the story, Laura put the stapler in the",drawer,3.7614297209754994,3.9760216168360785e-05,2.9318757697183173e-06,"At the end of the story, the stapler was in the",cabinet,-2.8462509118240806,7.448620181094157e-06,5.35651997779496e-05,The person who put the stapler in the drawer was,Laura,0.8718200314515414,0.00035163224674761295,0.00019215191423427314,The person who moved the stapler to the cabinet was,Ross,1.406696984741437,0.0005314199370332062,0.00020043790573254228,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,1000,9B
garage,fridge,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine.","At the start of the story, David put the wine in the",garage,1.0257170011946242,1.5927211279631592e-05,7.822906809451524e-06,"At the end of the story, the wine was in the",fridge,-1.4328672694728306,3.0980707379058003e-05,8.364256791537628e-05,The person who put the wine in the garage was,David,4.807204007410013,1.794445597624872e-05,6.409404704754706e-07,The person who moved the wine to the fridge was,Marta,-4.639065651597781,3.740830152310082e-07,9.321072866441682e-06,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,1000,9B
hall,bedroom,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves it to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall.","At the start of the story, Sarah put the painting in the",hall,3.3395150898228465,6.382584979292005e-05,6.305251190497074e-06,"At the end of the story, the painting was in the",bedroom,-0.23978234143842841,1.0227554412267637e-05,1.207684454129776e-05,The person who put the painting in the hall was,Sarah,-1.3539299054355503,3.6268338590161875e-05,9.270457667298615e-05,The person who moved the painting to the bedroom was,James,4.001631053443306,0.0003665535186883062,2.2883708879817277e-05,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,1000,9B
cupboard,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.","At the start of the story, Lisa put the grater in the",cupboard,0.6574042489362415,3.4261691325809807e-05,2.1722529709222727e-05,"At the end of the story, the grater was in the",drawer,1.918840720174449,4.343074397183955e-05,1.1485995855764486e-05,The person who put the grater in the cupboard was,Lisa,0.4354258092401226,0.0003156944876536727,0.00023344832879956812,The person who moved the grater to the drawer was,Robert,0.11199930204032804,0.0002633061376400292,0.0002436384529573843,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,1000,9B
toolbox,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss, and comes back moments later. Then, Karen uses the shovel to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van instead of the toolbox. However, John needs to use the shovel again.","At the start of the story, John put the shovel in the",toolbox,0.9523628942621924,0.00010859886970138177,5.612230597762391e-05,"At the end of the story, the shovel was in the",van,2.2308404843872114,0.0001135870479629375,2.4197968741646037e-05,The person who put the shovel in the toolbox was,John,-0.6666859462437046,0.0001419375039404258,0.0002253147540614009,The person who moved the shovel to the van was,Karen,-0.13200825963589455,0.00017231797392014414,0.00018882914446294308,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,1000,9B
