item,item_id,condition,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,6.187939106894191e-06,1.7765665688784793e-05,-1.521560843251893,False,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,1.7703914636513218e-05,6.233813564904267e-06,1.5058814860429488,True,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,3,The person who put the wine in the garage was,David,Marta,3.5731627576751634e-05,3.0320651545068245e-10,16.84654134947838,True,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,4,The person who moved the wine to the fridge was,Marta,David,3.003728099582048e-10,3.659572757896967e-05,-16.894561478672113,False,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,6.187939106894191e-06,1.7765665688784793e-05,-1.521560843251893,False,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,1.7703914636513218e-05,6.233813564904267e-06,1.5058814860429488,True,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,3,The person who put the wine in the garage was,David,Marta,3.5731627576751634e-05,3.0320651545068245e-10,16.84654134947838,True,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,4,The person who moved the wine to the fridge was,Marta,David,3.003728099582048e-10,3.659572757896967e-05,-16.894561478672113,False,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,6.2495641941495705e-06,1.7416214177501388e-05,-1.4786035606336312,False,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,1.7235024643014185e-05,6.2743174567003734e-06,1.4578129304575467,True,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,3,The person who put the wine in the garage was,David,Marta,3.643630043370649e-05,3.4829034101235834e-10,16.674726492880946,True,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,4,The person who moved the wine to the fridge was,Marta,David,3.4483657596062756e-10,3.735397331183776e-05,-16.724989378285677,False,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,6.2495641941495705e-06,1.7416214177501388e-05,-1.4786035606336312,False,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,1.7235024643014185e-05,6.2743174567003734e-06,1.4578129304575467,True,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,3,The person who put the wine in the garage was,David,Marta,3.643630043370649e-05,3.4829034101235834e-10,16.674726492880946,True,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,4,The person who moved the wine to the fridge was,Marta,David,3.4483657596062756e-10,3.735397331183776e-05,-16.724989378285677,False,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,6.1110085880500264e-06,1.7673162801656872e-05,-1.532077835097709,False,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,1.752412754285615e-05,6.1486025515478104e-06,1.5110121614474614,True,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,3,The person who put the wine in the garage was,David,Marta,3.593962173908949e-05,3.0806360240553943e-10,16.831987460554455,True,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,4,The person who moved the wine to the fridge was,Marta,David,3.0523511496127753e-10,3.683210161398165e-05,-16.88068325046343,False,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,6.1110085880500264e-06,1.7673162801656872e-05,-1.532077835097709,False,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,1.752412754285615e-05,6.1486025515478104e-06,1.5110121614474614,True,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,3,The person who put the wine in the garage was,David,Marta,3.593962173908949e-05,3.0806360240553943e-10,16.831987460554455,True,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,4,The person who moved the wine to the fridge was,Marta,David,3.0523511496127753e-10,3.683210161398165e-05,-16.88068325046343,False,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,6.177838258736301e-06,1.7235797713510692e-05,-1.4802340660495268,False,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,1.705507020233199e-05,6.206307716638548e-06,1.4583935589965795,True,EleutherAI/pythia-14m,Pythia 14m,,,0,
7,,,3,The person who put the wine in the garage was,David,Marta,3.745128196896985e-05,3.507275581071667e-10,16.70430478433449,True,EleutherAI/pythia-14m,Pythia 14m,,,0,
