item,item_id,condition,knowledge_cue,first_mention,recent_mention,passage_hr,passage,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.5325173080782406e-05,3.513937190291472e-05,-1.1971850365469499,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,3.252089663874358e-05,1.4620425645262003e-05,1.153381721570193,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,2.519130475775455e-06,2.7822084913697864e-11,16.466335785657662,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,2.731780426867836e-11,2.8693254989775596e-06,-16.680510584149093,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.5325173080782406e-05,3.513937190291472e-05,-1.1971850365469499,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,3.252089663874358e-05,1.4620425645262003e-05,1.153381721570193,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,2.519130475775455e-06,2.7822084913697864e-11,16.466335785657662,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,2.731780426867836e-11,2.8693254989775596e-06,-16.680510584149093,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.4484695384453516e-05,4.498914131545462e-05,-1.6350474863919646,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,4.11436049034819e-05,1.3061195204500109e-05,1.6553812837279978,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,2.265247530885972e-06,2.4056708014530415e-11,16.52286994755068,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,2.460428388806335e-11,2.5518434085824993e-06,-16.662270749471034,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.4484695384453516e-05,4.498914131545462e-05,-1.6350474863919646,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,4.11436049034819e-05,1.3061195204500109e-05,1.6553812837279978,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,2.265247530885972e-06,2.4056708014530415e-11,16.52286994755068,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,2.460428388806335e-11,2.5518434085824993e-06,-16.662270749471034,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.4444415683101397e-05,4.185973011772148e-05,-1.5350511660894979,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,3.709294833242893e-05,1.3971851331007201e-05,1.4086217482170031,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,2,
