item,item_id,condition,knowledge_cue,first_mention,recent_mention,passage_hr,passage,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.0017327333334833384,0.6980187892913818,-8.65407241947548,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.6908831000328064,0.009361312724649906,6.2055869604842835,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.03969275578856468,0.06061207875609398,-0.6107295929216987,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.07779787480831146,0.043224044144153595,0.8478966854033356,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.0017327333334833384,0.6980187892913818,-8.65407241947548,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.6908831000328064,0.009361312724649906,6.2055869604842835,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.03969275578856468,0.06061207875609398,-0.6107295929216987,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.07779787480831146,0.043224044144153595,0.8478966854033356,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.003538389690220356,0.693789541721344,-7.61526133939457,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.6858963370323181,0.017811045050621033,5.267146477947245,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.03767853230237961,0.08090685307979584,-1.1025191403786299,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.11125276237726212,0.04195060953497887,1.4070774802325516,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.003538389690220356,0.693789541721344,-7.61526133939457,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.6858963370323181,0.017811045050621033,5.267146477947245,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.03767853230237961,0.08090685307979584,-1.1025191403786299,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.11125276237726212,0.04195060953497887,1.4070774802325516,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.0013872506096959114,0.6946560740470886,-8.967926625411968,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.6557344794273376,0.011475727893412113,5.836454185469449,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.04262718930840492,0.0697198286652565,-0.7097950920374149,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.08050765842199326,0.04283498227596283,0.9103365369319276,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,5000,
