item,item_id,condition,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.5364426374435425,0.41369134187698364,0.3748691460394088,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.5289865732192993,0.14599967002868652,1.8572659957008373,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,3,The person who put the wine in the garage was,David,Marta,0.2086109220981598,0.06422538310289383,1.6995991981180036,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.15369446575641632,0.1426529437303543,0.10755569915901736,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.5364426374435425,0.41369134187698364,0.3748691460394088,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.5289865732192993,0.14599967002868652,1.8572659957008373,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,3,The person who put the wine in the garage was,David,Marta,0.2086109220981598,0.06422538310289383,1.6995991981180036,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.15369446575641632,0.1426529437303543,0.10755569915901736,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.6399888396263123,0.30635273456573486,1.0628530178991544,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.6376195549964905,0.13686679303646088,2.219923416890886,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,3,The person who put the wine in the garage was,David,Marta,0.22679907083511353,0.18999125063419342,0.25548174782842065,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.12934209406375885,0.09709630906581879,0.41370351263859745,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.6399888396263123,0.30635273456573486,1.0628530178991544,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.6376195549964905,0.13686679303646088,2.219923416890886,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,3,The person who put the wine in the garage was,David,Marta,0.22679907083511353,0.18999125063419342,0.25548174782842065,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.12934209406375885,0.09709630906581879,0.41370351263859745,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.7561488747596741,0.18813456594944,2.006905368702446,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.4913475513458252,0.1824098378419876,1.429560326205561,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,3,The person who put the wine in the garage was,David,Marta,0.19413746893405914,0.0351564846932888,2.4652158607335095,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.05242490395903587,0.1293485313653946,-1.3029394551694335,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11000,47B
