item,item_id,condition,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.4631006717681885,0.011230014264583588,5.36589418440721,True,EleutherAI/pythia-14m,Pythia 14m,,,8000,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.0037932719569653273,0.06465140730142593,-4.09116706044494,False,EleutherAI/pythia-14m,Pythia 14m,,,8000,
7,,,3,The person who put the wine in the garage was,David,Marta,3.333439235575497e-05,1.8597963844513288e-06,4.1637948439014,True,EleutherAI/pythia-14m,Pythia 14m,,,8000,
7,,,4,The person who moved the wine to the fridge was,Marta,David,1.067630705620104e-06,1.1540895684447605e-05,-3.4342705863629477,False,EleutherAI/pythia-14m,Pythia 14m,,,8000,
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.4631006717681885,0.011230014264583588,5.36589418440721,True,EleutherAI/pythia-14m,Pythia 14m,,,8000,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.0037932719569653273,0.06465140730142593,-4.09116706044494,False,EleutherAI/pythia-14m,Pythia 14m,,,8000,
7,,,3,The person who put the wine in the garage was,David,Marta,3.333439235575497e-05,1.8597963844513288e-06,4.1637948439014,True,EleutherAI/pythia-14m,Pythia 14m,,,8000,
7,,,4,The person who moved the wine to the fridge was,Marta,David,1.067630705620104e-06,1.1540895684447605e-05,-3.4342705863629477,False,EleutherAI/pythia-14m,Pythia 14m,,,8000,
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.4245617389678955,0.011623512953519821,5.190856300129339,True,EleutherAI/pythia-14m,Pythia 14m,,,8000,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.004112826660275459,0.06392542272806168,-3.95818762157759,False,EleutherAI/pythia-14m,Pythia 14m,,,8000,
7,,,3,The person who put the wine in the garage was,David,Marta,2.5182982426485978e-05,1.8806480284183635e-06,3.7431473793949093,True,EleutherAI/pythia-14m,Pythia 14m,,,8000,
