item,item_id,condition,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.9584541320800781,0.02630707062780857,5.187186877635523,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.19987191259860992,0.3702683746814728,-0.8894955827616868,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,3,The person who put the wine in the garage was,David,Marta,0.025503505021333694,0.024825161322951317,0.03889244156912282,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.005147529300302267,0.011494621634483337,-1.159006936042265,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.9584541320800781,0.02630707062780857,5.187186877635523,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.19987191259860992,0.3702683746814728,-0.8894955827616868,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,3,The person who put the wine in the garage was,David,Marta,0.025503505021333694,0.024825161322951317,0.03889244156912282,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.005147529300302267,0.011494621634483337,-1.159006936042265,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.8382632732391357,0.10322421044111252,3.0216220387151216,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.3814009428024292,0.12635594606399536,1.5938148536283465,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,3,The person who put the wine in the garage was,David,Marta,0.03801492601633072,0.024606037884950638,0.6275536125772915,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.1870052069425583,0.021323664113879204,3.132551173391841,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.8382632732391357,0.10322421044111252,3.0216220387151216,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.3814009428024292,0.12635594606399536,1.5938148536283465,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,3,The person who put the wine in the garage was,David,Marta,0.03801492601633072,0.024606037884950638,0.6275536125772915,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.1870052069425583,0.021323664113879204,3.132551173391841,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.9470791816711426,0.022251449525356293,5.411513823272511,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.12569567561149597,0.5015332698822021,-1.9964103904681572,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,3,The person who put the wine in the garage was,David,Marta,0.0651109516620636,0.05798625946044922,0.16718914825932174,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.0069146426394581795,0.02444879710674286,-1.822036888122337,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.9470791816711426,0.022251449525356293,5.411513823272511,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.12569567561149597,0.5015332698822021,-1.9964103904681572,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,3,The person who put the wine in the garage was,David,Marta,0.0651109516620636,0.05798625946044922,0.16718914825932174,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.0069146426394581795,0.02444879710674286,-1.822036888122337,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.5959784984588623,0.10882823914289474,2.453207321624777,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.3248812258243561,0.14982637763023376,1.1166207365586374,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,3,The person who put the wine in the garage was,David,Marta,0.02021772228181362,0.005450782366096973,1.8910852491805268,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.044237975031137466,0.01311740092933178,1.7538034546128545,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.5959784984588623,0.10882823914289474,2.453207321624777,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.3248812258243561,0.14982637763023376,1.1166207365586374,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage2,ingredient3,12000,26B
