start,end,passage,attn_check_1_q,attn_check_1_a,log_odds_1,correct_prob_q1,distractor_q1,attn_check_2_q,attn_check_2_a,log_odds_2,correct_prob_q2,distractor_q2,attn_check_3_q,attn_check_3_a,log_odds_3,correct_prob_q3,distractor_q3,attn_check_4_q,attn_check_4_a,log_odds_4,correct_prob_q4,distractor_q4,model_path,model_shorthand,stage,ingredient,step,tokens_seen
box,basket,"Sean is reading a book. When he is done, he puts the book in the box and picks up a sweater from the basket. Then, Anna comes into the room. Sean watches Anna move the book to the basket from the box. Sean leaves to get something to eat in the kitchen. Sean comes back into the room and wants to read more of his book.","At the start of the story, Sean put the book in the",box,2.7145108486868765,0.00030161518952809274,4.595195787260309e-05,"At the end of the story, the book was in the",basket,0.2402336634542047,7.813471893314272e-05,6.614949234062806e-05,The person who put the book in the box was,Sean,0.41403387179614387,0.00025953116710297763,0.00019478383183013648,The person who moved the book to the basket was,Anna,0.31517953464541854,0.0002586224291007966,0.00020786802633665502,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,2000,17B
cupboard,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary watches James move the jam into the fridge after taking it out of the cupboard. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich.","At the start of the story, Mary put the jam in the",cupboard,-0.3625420889592235,1.2542479453259148e-05,1.612573214515578e-05,"At the end of the story, the jam was in the",fridge,1.586661183811867,5.095667438581586e-05,1.6965570466709323e-05,The person who put the jam in the cupboard was,Mary,-0.14454661744338002,0.00019065257220063359,0.00021074415417388082,The person who moved the jam to the fridge was,James,1.8968908398829258,0.00044524704571813345,0.00011955837544519454,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,2000,17B
sink,basket,"While Cameron is eating, he gets a stain on his shirt. He puts his shirt in the sink and picks up a sweater from the basket. Cameron sees Helen move the shirt into the basket from the sink. Then he goes to his room to get changed. When Cameron comes back into the room he wants to wash the stain off his shirt.","At the start of the story, Cameron put the shirt in the",sink,1.8307374066254367,9.184836017084308e-06,2.5820493192441063e-06,"At the end of the story, the shirt was in the",basket,-0.023048394539987423,2.0247718566679396e-05,2.057379242614843e-05,The person who put the shirt in the sink was,Cameron,1.1939626905169747,2.1491730421985267e-06,9.394048561262025e-07,The person who moved the shirt to the basket was,Helen,-1.1537064059921376,1.2225046930325334e-06,2.7198864245292498e-06,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,2000,17B
shed,garage,"Paula and Tim are playing catch with a football in the yard. After a while they get bored. Paula puts the football in the shed, and gets a bottle of water from the garage. Afterwards, Paula sees Tim move the football into the garage after taking it out of the shed. Then Paula goes to run some errands. Paula gets back and wants to play catch again.","At the start of the story, Paula put the football in the",shed,5.018334088314134,0.0002502233546692878,7.720736903138459e-06,"At the end of the story, the football was in the",garage,-0.0034507072941634626,0.00010006485535996035,0.00010030448174802586,The person who put the football in the shed was,Paula,-3.756320668445002,3.7578218325506896e-05,0.000507810153067112,The person who moved the football to the garage was,Tim,4.8983396054503325,0.0006312826299108565,2.1167847080505453e-05,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,2000,17B
hall,study,"Ed arrives home after a long day at work. He puts his keys in the hall and leaves his bag in the study. Seana arrives home a few minutes later. Ed watches as Seana moves the keys to the study from the hall. Afterwards, Ed goes to the bathroom. When Ed gets back from the bathroom, he realizes he needs his keys.","At the start of the story, Ed put the keys in the",hall,3.534906745354383,6.41609585727565e-05,5.535513082577381e-06,"At the end of the story, the keys were in the",study,0.010342225647766825,6.735331407980993e-05,6.687220593448728e-05,The person who put the keys in the hall was,Ed,-1.2939135808466344,4.881676068180241e-05,0.00011969493061769754,The person who moved the keys to the study was,Seana,2.8263931870419317,0.00024353833578061312,3.433509118622169e-05,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,2000,17B
drawer,cabinet,"Laura is in the study, using the stapler. When she is finished, she puts the stapler away in a drawer and the documents away in a cabinet. Then Ross wanders into the study. Laura watches Ross take the stapler, and put it back in the cabinet instead of the drawer. Laura leaves to go and make a coffee. Laura comes back into the study and remembers she has one more document to staple together.","At the start of the story, Laura put the stapler in the",drawer,4.1628304134613385,1.792268449207768e-05,1.000613224277913e-06,"At the end of the story, the stapler was in the",cabinet,-3.2575577657132646,7.389167421933962e-06,7.066723628668115e-05,The person who put the stapler in the drawer was,Laura,-0.03136066360814367,0.0005375634063966572,0.0005493766511790454,The person who moved the stapler to the cabinet was,Ross,2.4247551590889835,0.001809069188311696,0.00033692337456159294,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,2000,17B
garage,fridge,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine.","At the start of the story, David put the wine in the",garage,2.2341219463681656,1.5509665900026448e-05,3.2965883747237967e-06,"At the end of the story, the wine was in the",fridge,-1.861593807582337,1.697789048193954e-05,6.1699167417828e-05,The person who put the wine in the garage was,David,4.62788542028411,2.658268203958869e-05,1.0751435866040993e-06,The person who moved the wine to the fridge was,Marta,-4.437266573227794,5.766981985289021e-07,1.2493926078605e-05,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,2000,17B
hall,bedroom,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves it to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall.","At the start of the story, Sarah put the painting in the",hall,5.19465604767862,0.00013305454922374338,3.6331425690150354e-06,"At the end of the story, the painting was in the",bedroom,-1.794182163133758,2.123924787156284e-05,7.366170757450163e-05,The person who put the painting in the hall was,Sarah,-0.49041056546373585,0.0001166189686045982,0.00016383152978960425,The person who moved the painting to the bedroom was,James,4.066295016070489,0.0005716359592042863,3.412265141378157e-05,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,2000,17B
cupboard,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.","At the start of the story, Lisa put the grater in the",cupboard,2.0436864090753493,3.308233499410562e-05,8.023895134101622e-06,"At the end of the story, the grater was in the",drawer,1.545568275442052,4.3080108298454434e-05,1.4757553799427114e-05,The person who put the grater in the cupboard was,Lisa,-1.2823508221021227,0.00010742858285084367,0.00026130391051992774,The person who moved the grater to the drawer was,Robert,1.2253860410473412,0.00021410862973425537,9.157063323073089e-05,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,2000,17B
toolbox,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss, and comes back moments later. Then, Karen uses the shovel to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van instead of the toolbox. However, John needs to use the shovel again.","At the start of the story, John put the shovel in the",toolbox,0.30226154726089827,6.343983113765717e-05,5.144844180904329e-05,"At the end of the story, the shovel was in the",van,3.6229892460397384,0.00012936690472997725,1.0500131793378387e-05,The person who put the shovel in the toolbox was,John,-0.2522422720994636,0.00015450312639586627,0.00018402200657874346,The person who moved the shovel to the van was,Karen,-0.022437588436861958,0.00015116736176423728,0.00015353677736129612,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,2000,17B
suitcase,backpack,"Patrick and Nicole are sitting at the train station, waiting for their train. Patrick takes out the ticket to check it and puts it away in the suitcase, then grabs his camera from the backpack. Then he gets up to take photos of the trains. After he's done, he comes back to sit at the table with Nicole. Patrick watches Nicole place the ticket in the backpack after taking it out of the suitcase. Patrick wants to check the ticket one more time.","At the start of the story, Patrick put the ticket in the",suitcase,1.9362469045415511,2.8412150641088374e-05,7.423961505992338e-06,"At the end of the story, the ticket was in the",backpack,-0.3726245480813488,5.834644616697915e-05,7.554149487987161e-05,The person who put the ticket in the suitcase was,Patrick,-1.85085519994526,2.640752609295305e-05,9.525562927592546e-05,The person who moved the ticket to the backpack was,Nicole,1.86830250777828,0.00013673487410414964,3.745106732822023e-05,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,2000,17B
stable,hut,"Hannah has just come back from a ride and is putting her horse away. She puts the saddle in the stable, then puts her backpack in the hut. Then she goes inside to have a bath. When, she finishes, she comes back. She watches Martin put the saddle in the hut instead of the stable. Hannah wants to use the saddle again.","At the start of the story, Hannah put the saddle in the",stable,5.41101318489323,0.00022720065317116678,5.339889867173042e-06,"At the end of the story, the saddle was in the",hut,-3.531648644809482,1.823448110371828e-05,0.00021087523782625794,The person who put the saddle in the stable was,Hannah,-2.236182457178396,0.0002717091701924801,0.001280154217965901,The person who moved the saddle to the hut was,Martin,3.9512558505745115,0.002208610298112035,0.00014278170419856906,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient1,2000,17B
