item,item_id,condition,knowledge_cue,first_mention,recent_mention,passage_hr,passage,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.0590551937639248e-05,2.0383455193950795e-05,-0.9446208442337847,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,16,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,1.9119435819447972e-05,1.0353058314649388e-05,0.8849829468255331,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,16,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,5.397185304900631e-06,9.770727560365344e-10,12.431453606661357,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,16,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,9.395055844407807e-10,5.796544883196475e-06,-12.59100385905783,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,16,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.0590551937639248e-05,2.0383455193950795e-05,-0.9446208442337847,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,16,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,1.9119435819447972e-05,1.0353058314649388e-05,0.8849829468255331,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,16,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,5.397185304900631e-06,9.770727560365344e-10,12.431453606661357,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,16,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,9.395055844407807e-10,5.796544883196475e-06,-12.59100385905783,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,16,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,9.699918336991686e-06,2.290635347890202e-05,-1.239703304097548,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,16,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,2.1225620002951473e-05,9.442484042665455e-06,1.1685683499957262,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,16,
