item,item_id,condition,knowledge_cue,first_mention,recent_mention,passage_hr,passage,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.09791779518127441,0.6114956140518188,-2.642699172779571,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.7306314706802368,0.05009906366467476,3.8662883513381825,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.02317667193710804,0.08217775821685791,-1.8260745578980457,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.15510989725589752,0.028387809172272682,2.4499473262747435,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.09791779518127441,0.6114956140518188,-2.642699172779571,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.7306314706802368,0.05009906366467476,3.8662883513381825,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.02317667193710804,0.08217775821685791,-1.8260745578980457,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.15510989725589752,0.028387809172272682,2.4499473262747435,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.14937032759189606,0.5743713974952698,-1.9430903224365306,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.7212794423103333,0.060722384601831436,3.5702579527230793,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.02210109680891037,0.09017708897590637,-2.02864297093364,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.13915179669857025,0.028083723038434982,2.3088534261126687,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.14937032759189606,0.5743713974952698,-1.9430903224365306,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.7212794423103333,0.060722384601831436,3.5702579527230793,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.02210109680891037,0.09017708897590637,-2.02864297093364,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.13915179669857025,0.028083723038434982,2.3088534261126687,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.08870366215705872,0.6676450967788696,-2.912015833358943,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.7296534180641174,0.057009562849998474,3.677935509321244,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.025852615013718605,0.09175043553113937,-1.8274047885807991,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.17551609873771667,0.028884779661893845,2.603221969180503,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.08870366215705872,0.6676450967788696,-2.912015833358943,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.7296534180641174,0.057009562849998474,3.677935509321244,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.025852615013718605,0.09175043553113937,-1.8274047885807991,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.17551609873771667,0.028884779661893845,2.603221969180503,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.1627720445394516,0.5870619416236877,-1.8506597882236666,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.6993839740753174,0.08504823595285416,3.0397315206770905,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.02310647815465927,0.09273997694253922,-2.004893984288204,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.15060627460479736,0.03224581107497215,2.22359821421758,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.1627720445394516,0.5870619416236877,-1.8506597882236666,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.6993839740753174,0.08504823595285416,3.0397315206770905,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.02310647815465927,0.09273997694253922,-2.004893984288204,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.15060627460479736,0.03224581107497215,2.22359821421758,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.10650907456874847,0.6358228325843811,-2.5776484717626147,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.7143658399581909,0.07200739532709122,3.3104461069000615,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.026366163045167923,0.08755720406770706,-1.7315382489548496,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.1552916020154953,0.03126638010144234,2.3122957081244118,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.10650907456874847,0.6358228325843811,-2.5776484717626147,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.7143658399581909,0.07200739532709122,3.3104461069000615,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.026366163045167923,0.08755720406770706,-1.7315382489548496,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.1552916020154953,0.03126638010144234,2.3122957081244118,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.13871818780899048,0.6158239245414734,-2.1503609599923235,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.7187848091125488,0.07384194433689117,3.2830474727832915,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.02276758849620819,0.0971345528960228,-2.093003093497995,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.14438177645206451,0.02729453146457672,2.403204822705391,True,EleutherAI/pythia-12b,Pythia 12B,,,23000,
7,7_tb_1_e_e_im,True Belief,Implicit,End,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.13871818780899048,0.6158239245414734,-2.1503609599923235,False,EleutherAI/pythia-12b,Pythia 12B,,,23000,
