item,item_id,condition,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.15845058858394623,0.2275625467300415,-0.5222301131317433,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.06808115541934967,0.3584422171115875,-2.3964131405486864,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.0006073698750697076,2.7013093131245114e-05,4.490844604013486,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,3.741590626304969e-05,0.0014812771696597338,-5.3070460864794065,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.15845058858394623,0.2275625467300415,-0.5222301131317433,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.06808115541934967,0.3584422171115875,-2.3964131405486864,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.0006073698750697076,2.7013093131245114e-05,4.490844604013486,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,3.741590626304969e-05,0.0014812771696597338,-5.3070460864794065,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.13561205565929413,0.2193748652935028,-0.6939128024560359,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.09526266157627106,0.28730568289756775,-1.5926037672854945,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.000558450527023524,3.949703022954054e-05,3.821613391767216,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,3.948998710257001e-05,0.0009551944676786661,-4.596235679059716,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.13561205565929413,0.2193748652935028,-0.6939128024560359,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.09526266157627106,0.28730568289756775,-1.5926037672854945,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.000558450527023524,3.949703022954054e-05,3.821613391767216,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,3.948998710257001e-05,0.0009551944676786661,-4.596235679059716,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.05558759346604347,0.36505627632141113,-2.715284053557621,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.11535073816776276,0.2640669345855713,-1.1948764279257549,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.000532520585693419,2.686746847757604e-05,4.308904998394621,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,3.5630189813673496e-05,0.0011687320657074451,-5.035700247467256,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.05558759346604347,0.36505627632141113,-2.715284053557621,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.11535073816776276,0.2640669345855713,-1.1948764279257549,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.000532520585693419,2.686746847757604e-05,4.308904998394621,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,3.5630189813673496e-05,0.0011687320657074451,-5.035700247467256,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.045823369175195694,0.3438093662261963,-2.907453405784081,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,1000,5B
