start,end,passage,attn_check_1_q,attn_check_1_a,log_odds_1,correct_prob_q1,distractor_q1,attn_check_2_q,attn_check_2_a,log_odds_2,correct_prob_q2,distractor_q2,attn_check_3_q,attn_check_3_a,log_odds_3,correct_prob_q3,distractor_q3,attn_check_4_q,attn_check_4_a,log_odds_4,correct_prob_q4,distractor_q4,model_path,model_shorthand,stage,ingredient,step,tokens_seen
box,basket,"Sean is reading a book. When he is done, he puts the book in the box and picks up a sweater from the basket. Then, Anna comes into the room. Sean watches Anna move the book to the basket from the box. Sean leaves to get something to eat in the kitchen. Sean comes back into the room and wants to read more of his book.","At the start of the story, Sean put the book in the",box,3.164786364306044,0.00011817269114544615,1.3177150322007947e-05,"At the end of the story, the book was in the",basket,0.9719881838775831,9.194165613735095e-05,4.687213368015364e-05,The person who put the book in the box was,Sean,-2.9476389334099675,5.9032750868937e-05,0.00045542907901108265,The person who moved the book to the basket was,Anna,2.419553811839268,0.0002305499801877886,4.309300857130438e-05,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,2000,17B
cupboard,fridge,"Mary is feeling hungry and decides to make a sandwich. She gets out the jam and puts some on her sandwich. When she has finished eating, she puts the jam away in the cupboard and gets a soda out of the fridge. Then, James walks into the kitchen. Mary watches James move the jam into the fridge after taking it out of the cupboard. Mary goes out of the kitchen to get something from her room. Mary comes back into the kitchen and decides to make another sandwich.","At the start of the story, Mary put the jam in the",cupboard,-1.121553891588838,3.3041564165614545e-05,7.18922310625203e-05,"At the end of the story, the jam was in the",fridge,2.45197038135974,0.00011237244325457141,2.053729258477688e-05,The person who put the jam in the cupboard was,Mary,-1.297744656695426,0.00026479613734409213,0.0006509860977530479,The person who moved the jam to the fridge was,James,2.4405527660570745,0.0005456565995700657,0.00010051707067759708,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,2000,17B
sink,basket,"While Cameron is eating, he gets a stain on his shirt. He puts his shirt in the sink and picks up a sweater from the basket. Cameron sees Helen move the shirt into the basket from the sink. Then he goes to his room to get changed. When Cameron comes back into the room he wants to wash the stain off his shirt.","At the start of the story, Cameron put the shirt in the",sink,0.6031721197525026,5.401959242590237e-06,3.556136334736948e-06,"At the end of the story, the shirt was in the",basket,2.1925862526509228,2.394279908912722e-05,5.2377008614712395e-06,The person who put the shirt in the sink was,Cameron,0.27278631301594997,2.0167287857475458e-06,1.669285552452493e-06,The person who moved the shirt to the basket was,Helen,0.017861491931831997,1.5101923054317012e-06,1.4916104191797785e-06,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,2000,17B
shed,garage,"Paula and Tim are playing catch with a football in the yard. After a while they get bored. Paula puts the football in the shed, and gets a bottle of water from the garage. Afterwards, Paula sees Tim move the football into the garage after taking it out of the shed. Then Paula goes to run some errands. Paula gets back and wants to play catch again.","At the start of the story, Paula put the football in the",shed,3.4146672149500006,0.00027539822622202337,2.582521119620651e-05,"At the end of the story, the football was in the",garage,-0.8131560290588855,8.298397733597085e-05,0.00014580707647837698,The person who put the football in the shed was,Paula,-3.6740763562632086,1.353790230496088e-05,0.00017280589963775128,The person who moved the football to the garage was,Tim,4.274715342115784,3.857604679069482e-05,1.9929673271690262e-06,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,2000,17B
hall,study,"Ed arrives home after a long day at work. He puts his keys in the hall and leaves his bag in the study. Seana arrives home a few minutes later. Ed watches as Seana moves the keys to the study from the hall. Afterwards, Ed goes to the bathroom. When Ed gets back from the bathroom, he realizes he needs his keys.","At the start of the story, Ed put the keys in the",hall,4.3709953132938795,9.684864926384762e-05,4.68050666313502e-06,"At the end of the story, the keys were in the",study,-0.012990792972442919,9.388398029841483e-05,9.473317913943902e-05,The person who put the keys in the hall was,Ed,-2.080595254273122,9.31915292312624e-06,3.941831164411269e-05,The person who moved the keys to the study was,Seana,3.9663464358899363,1.624653668841347e-05,1.0393732736702077e-06,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,2000,17B
drawer,cabinet,"Laura is in the study, using the stapler. When she is finished, she puts the stapler away in a drawer and the documents away in a cabinet. Then Ross wanders into the study. Laura watches Ross take the stapler, and put it back in the cabinet instead of the drawer. Laura leaves to go and make a coffee. Laura comes back into the study and remembers she has one more document to staple together.","At the start of the story, Laura put the stapler in the",drawer,3.39389738919571,2.5342545995954424e-05,2.410934030194767e-06,"At the end of the story, the stapler was in the",cabinet,-2.7932926545914354,1.1629605069174431e-05,8.061759581323713e-05,The person who put the stapler in the drawer was,Laura,-0.3733523983864871,4.376803553896025e-05,5.669533493346535e-05,The person who moved the stapler to the cabinet was,Ross,0.8770606106170747,2.3758853785693645e-05,1.2936116945638787e-05,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,2000,17B
garage,fridge,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine.","At the start of the story, David put the wine in the",garage,0.960539782228094,1.2649968994082883e-05,6.500371455331333e-06,"At the end of the story, the wine was in the",fridge,-0.11692620721160299,6.312786717899144e-05,6.845724419690669e-05,The person who put the wine in the garage was,David,5.332218831049897,1.0695266610127874e-05,2.6548121923042345e-07,The person who moved the wine to the fridge was,Marta,-3.1060617392550873,3.7198088875811663e-07,3.202863126716693e-06,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,2000,17B
hall,bedroom,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves it to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall.","At the start of the story, Sarah put the painting in the",hall,4.332713511280921,0.0001284804311580956,6.376175406330731e-06,"At the end of the story, the painting was in the",bedroom,-0.9230420221999389,1.0598674634820782e-05,2.0096244043088518e-05,The person who put the painting in the hall was,Sarah,-0.9428610830756531,0.00012961117317900062,0.0002491563209332526,The person who moved the painting to the bedroom was,James,3.2958919249488496,0.0008083134307526052,8.230334060499445e-05,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,2000,17B
cupboard,drawer,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa comes back realizes she needs to use the grater again.","At the start of the story, Lisa put the grater in the",cupboard,1.4189216774632019,4.354222255642526e-05,1.6284431694657542e-05,"At the end of the story, the grater was in the",drawer,2.9090067544339115,6.552620470756665e-05,8.724021427042317e-06,The person who put the grater in the cupboard was,Lisa,-1.8758037772705676,0.00018159417959395796,0.0006664615939371288,The person who moved the grater to the drawer was,Robert,3.534788336668083,0.00025958663900382817,2.2397782231564634e-05,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,2000,17B
toolbox,van,"John and Karen are working on a building site. John is using a shovel to spread cement. When he is done, he leaves the shovel in the toolbox, then grabs his phone from the van. John goes to the office to talk to the boss, and comes back moments later. Then, Karen uses the shovel to tidy up some edges. When Karen is finished, John watches her put the shovel away in the van instead of the toolbox. However, John needs to use the shovel again.","At the start of the story, John put the shovel in the",toolbox,-0.24694244812402574,8.976482058642432e-05,0.0001065229662344791,"At the end of the story, the shovel was in the",van,4.044046782178483,0.00018937232380267233,1.1479874046926852e-05,The person who put the shovel in the toolbox was,John,-1.5350359058670702,0.0001854644069680944,0.0005374677712097764,The person who moved the shovel to the van was,Karen,2.1577866428413754,0.0003794994263444096,8.504575089318678e-05,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,2000,17B
