item,item_id,condition,knowledge_cue,first_mention,recent_mention,passage_hr,passage,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.05022280663251877,0.26557353138923645,-2.4026968074231885,False,EleutherAI/pythia-12b,Pythia 12B,,,3000,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.3416491150856018,0.051633570343256,2.726134124332416,True,EleutherAI/pythia-12b,Pythia 12B,,,3000,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.11030147969722748,0.017310239374637604,2.671754564587848,True,EleutherAI/pythia-12b,Pythia 12B,,,3000,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.019262634217739105,0.13962526619434357,-2.8576831169316335,False,EleutherAI/pythia-12b,Pythia 12B,,,3000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.05022280663251877,0.26557353138923645,-2.4026968074231885,False,EleutherAI/pythia-12b,Pythia 12B,,,3000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.3416491150856018,0.051633570343256,2.726134124332416,True,EleutherAI/pythia-12b,Pythia 12B,,,3000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.11030147969722748,0.017310239374637604,2.671754564587848,True,EleutherAI/pythia-12b,Pythia 12B,,,3000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.019262634217739105,0.13962526619434357,-2.8576831169316335,False,EleutherAI/pythia-12b,Pythia 12B,,,3000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.06481309980154037,0.2449578493833542,-1.9181761815404132,False,EleutherAI/pythia-12b,Pythia 12B,,,3000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.3298473358154297,0.06828446686267853,2.2721691110943043,True,EleutherAI/pythia-12b,Pythia 12B,,,3000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.09337878227233887,0.01891510933637619,2.3035556591775825,True,EleutherAI/pythia-12b,Pythia 12B,,,3000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.022629497572779655,0.1375352144241333,-2.6035245937014833,False,EleutherAI/pythia-12b,Pythia 12B,,,3000,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.06481309980154037,0.2449578493833542,-1.9181761815404132,False,EleutherAI/pythia-12b,Pythia 12B,,,3000,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.3298473358154297,0.06828446686267853,2.2721691110943043,True,EleutherAI/pythia-12b,Pythia 12B,,,3000,
