item,item_id,condition,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.8307402729988098,0.11124454438686371,2.90066291003141,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.4048445522785187,0.4847852885723114,-0.2599778547772206,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.028713896870613098,0.0011208956129848957,4.67902530349774,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.008586503565311432,0.004934700205922127,0.7991083433732514,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.8307402729988098,0.11124454438686371,2.90066291003141,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.4048445522785187,0.4847852885723114,-0.2599778547772206,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.028713896870613098,0.0011208956129848957,4.67902530349774,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.008586503565311432,0.004934700205922127,0.7991083433732514,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.901319146156311,0.07611158490180969,3.565850069921775,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.47455695271492004,0.41047748923301697,0.20927813278062607,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.08287205547094345,0.048988718539476395,0.7584361520063831,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.0753365308046341,0.04185301810503006,0.8480179375435349,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.901319146156311,0.07611158490180969,3.565850069921775,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.47455695271492004,0.41047748923301697,0.20927813278062607,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.08287205547094345,0.048988718539476395,0.7584361520063831,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.0753365308046341,0.04185301810503006,0.8480179375435349,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.7924085259437561,0.12219241261482239,2.697089697440386,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.3880338668823242,0.47073155641555786,-0.278721996490392,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.021218316629529,0.0006644624518230557,4.996978716912069,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.018199902027845383,0.011689160019159317,0.6387594224524432,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.7924085259437561,0.12219241261482239,2.697089697440386,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.3880338668823242,0.47073155641555786,-0.278721996490392,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.021218316629529,0.0006644624518230557,4.996978716912069,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.018199902027845383,0.011689160019159317,0.6387594224524432,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.5993545055389404,0.35596829652786255,0.7516608224388147,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.5645173192024231,0.2688024938106537,1.0704713203203282,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.06986301392316818,0.0475756861269474,0.5543044197094671,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.10637647658586502,0.04272748902440071,1.3159427162964388,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.5993545055389404,0.35596829652786255,0.7516608224388147,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.5645173192024231,0.2688024938106537,1.0704713203203282,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.06986301392316818,0.0475756861269474,0.5543044197094671,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.10637647658586502,0.04272748902440071,1.3159427162964388,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.9133674502372742,0.052360087633132935,4.124655960189032,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.387147456407547,0.47811082005500793,-0.3044618919200937,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.03352648392319679,0.0024041803553700447,3.8016841565317865,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.028965722769498825,0.017870895564556122,0.6967347304243133,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.9133674502372742,0.052360087633132935,4.124655960189032,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.387147456407547,0.47811082005500793,-0.3044618919200937,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.03352648392319679,0.0024041803553700447,3.8016841565317865,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.028965722769498825,0.017870895564556122,0.6967347304243133,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.9620625376701355,0.02279922552406788,5.399073954772323,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.4749680161476135,0.4040817320346832,0.233183236343171,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.09584502875804901,0.0424286425113678,1.175665083974152,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.09481839835643768,0.04803961142897606,0.9809425419310315,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.9620625376701355,0.02279922552406788,5.399073954772323,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.4749680161476135,0.4040817320346832,0.233183236343171,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.09584502875804901,0.0424286425113678,1.175665083974152,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.09481839835643768,0.04803961142897606,0.9809425419310315,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.944144070148468,0.02664860710501671,5.146874990220446,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.3125704824924469,0.5359967350959778,-0.7780426685955413,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.04327389970421791,0.005586551036685705,2.9534673498004613,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.04242466390132904,0.030687779188156128,0.4672389857353576,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.944144070148468,0.02664860710501671,5.146874990220446,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.3125704824924469,0.5359967350959778,-0.7780426685955413,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.04327389970421791,0.005586551036685705,2.9534673498004613,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.04242466390132904,0.030687779188156128,0.4672389857353576,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.8886260986328125,0.08110262453556061,3.4537560065170196,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.5312588214874268,0.26963144540786743,0.9784261333929227,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.0715520903468132,0.048245158046483994,0.5686097562506488,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.11547189205884933,0.047076329588890076,1.294467969448044,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.8886260986328125,0.08110262453556061,3.4537560065170196,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.5312588214874268,0.26963144540786743,0.9784261333929227,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,3,The person who put the wine in the garage was,David,Marta,0.0715520903468132,0.048245158046483994,0.5686097562506488,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.11547189205884933,0.047076329588890076,1.294467969448044,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.8447795510292053,0.03725995495915413,4.502877077413876,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
8,,,2,"At the end of the story, the painting was in the",bedroom,hall,0.2922292947769165,0.0968005508184433,1.5940136476776607,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
8,,,3,The person who put the painting in the hall was,Sarah,James,0.01857966184616089,0.024178270250558853,-0.37998679112861794,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
8,,,4,The person who moved the painting to the bedroom was,James,Sarah,0.5124048590660095,0.010358411818742752,5.628409429654061,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
8,,,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.8447795510292053,0.03725995495915413,4.502877077413876,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,1000,5B
