item,item_id,condition,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.07213451713323593,0.08749011904001236,-0.2784303214369359,False,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.06012597307562828,0.023064902052283287,1.3822891717244732,True,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,3,The person who put the wine in the garage was,David,Marta,4.136119969189167e-05,6.048510840628296e-06,2.773626136106815,True,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,4,The person who moved the wine to the fridge was,Marta,David,7.742230081930757e-06,4.82139439554885e-05,-2.6386293615762613,False,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.07213451713323593,0.08749011904001236,-0.2784303214369359,False,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.06012597307562828,0.023064902052283287,1.3822891717244732,True,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,3,The person who put the wine in the garage was,David,Marta,4.136119969189167e-05,6.048510840628296e-06,2.773626136106815,True,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,4,The person who moved the wine to the fridge was,Marta,David,7.742230081930757e-06,4.82139439554885e-05,-2.6386293615762613,False,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.05089747533202171,0.08774992823600769,-0.7858038494879283,False,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.07349791377782822,0.013391499407589436,2.4563857958361623,True,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,3,The person who put the wine in the garage was,David,Marta,5.2159157348796725e-05,6.0444517657742836e-06,3.1092371649694535,True,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,4,The person who moved the wine to the fridge was,Marta,David,7.510563136747805e-06,5.722507194150239e-05,-2.9296543823230676,False,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.05089747533202171,0.08774992823600769,-0.7858038494879283,False,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.07349791377782822,0.013391499407589436,2.4563857958361623,True,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,3,The person who put the wine in the garage was,David,Marta,5.2159157348796725e-05,6.0444517657742836e-06,3.1092371649694535,True,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,4,The person who moved the wine to the fridge was,Marta,David,7.510563136747805e-06,5.722507194150239e-05,-2.9296543823230676,False,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.026282910257577896,0.1560678631067276,-2.5699765571456825,False,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.09646216034889221,0.00814355630427599,3.566232256315022,True,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,3,The person who put the wine in the garage was,David,Marta,3.978069798904471e-05,5.508208687388105e-06,2.852413465354973,True,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,4,The person who moved the wine to the fridge was,Marta,David,7.313591595448088e-06,4.447534593055025e-05,-2.6043538555926626,False,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.026282910257577896,0.1560678631067276,-2.5699765571456825,False,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.09646216034889221,0.00814355630427599,3.566232256315022,True,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,3,The person who put the wine in the garage was,David,Marta,3.978069798904471e-05,5.508208687388105e-06,2.852413465354973,True,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,4,The person who moved the wine to the fridge was,Marta,David,7.313591595448088e-06,4.447534593055025e-05,-2.6043538555926626,False,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.045138098299503326,0.11812728643417358,-1.3879247108055577,False,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.06852433830499649,0.017858192324638367,1.940030439277251,True,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,3,The person who put the wine in the garage was,David,Marta,4.9240756197832525e-05,5.769091330876108e-06,3.093436909585715,True,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,4,The person who moved the wine to the fridge was,Marta,David,7.487949460482923e-06,5.337825859896839e-05,-2.8336096373960946,False,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.045138098299503326,0.11812728643417358,-1.3879247108055577,False,EleutherAI/pythia-14m,Pythia 14m,,,95000,
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.06852433830499649,0.017858192324638367,1.940030439277251,True,EleutherAI/pythia-14m,Pythia 14m,,,95000,
