item,item_id,condition,knowledge_cue,first_mention,recent_mention,passage_hr,passage,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.015468529425561428,0.7307505011558533,-5.561970960305048,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.8121786713600159,0.02686147764325142,4.918186566758163,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.1311156451702118,0.22916574776172638,-0.8055515847503647,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.1694372594356537,0.1120491698384285,0.5966191996503246,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.015468529425561428,0.7307505011558533,-5.561970960305048,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.8121786713600159,0.02686147764325142,4.918186566758163,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.1311156451702118,0.22916574776172638,-0.8055515847503647,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.1694372594356537,0.1120491698384285,0.5966191996503246,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.019232122227549553,0.6224535703659058,-5.016376353478489,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.7753981947898865,0.03195760026574135,4.60070639258709,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.14110170304775238,0.20587527751922607,-0.5450351938411254,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.16368958353996277,0.13669560849666595,0.25999562273305943,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.019232122227549553,0.6224535703659058,-5.016376353478489,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.7753981947898865,0.03195760026574135,4.60070639258709,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.14110170304775238,0.20587527751922607,-0.5450351938411254,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.16368958353996277,0.13669560849666595,0.25999562273305943,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.012730692513287067,0.8040640354156494,-5.980927596801264,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.8734806776046753,0.016555435955524445,5.72139888248112,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.13621145486831665,0.2385796159505844,-0.8086227519515422,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.1889103353023529,0.1196536272764206,0.658837501309266,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.012730692513287067,0.8040640354156494,-5.980927596801264,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.8734806776046753,0.016555435955524445,5.72139888248112,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.13621145486831665,0.2385796159505844,-0.8086227519515422,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.1889103353023529,0.1196536272764206,0.658837501309266,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.01738579012453556,0.6946608424186707,-5.320328236628988,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.8228264451026917,0.024860600009560585,5.048655140572281,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.14291289448738098,0.2208448201417923,-0.6278969035378796,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.1878204345703125,0.1451447606086731,0.37186153956239276,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.01738579012453556,0.6946608424186707,-5.320328236628988,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.8228264451026917,0.024860600009560585,5.048655140572281,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.14291289448738098,0.2208448201417923,-0.6278969035378796,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.1878204345703125,0.1451447606086731,0.37186153956239276,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.012519082985818386,0.7556971311569214,-5.915607351081414,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.8364957571029663,0.023746652528643608,5.138562160709067,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.12770827114582062,0.2389359325170517,-0.9037718650672898,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.18099872767925262,0.09719930589199066,0.8969616394175941,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.012519082985818386,0.7556971311569214,-5.915607351081414,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.8364957571029663,0.023746652528643608,5.138562160709067,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.12770827114582062,0.2389359325170517,-0.9037718650672898,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_e_im,False Belief,Implicit,End,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.18099872767925262,0.09719930589199066,0.8969616394175941,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.016701430082321167,0.645966649055481,-5.273416135400973,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.8019236922264099,0.02984669804573059,4.747821722862525,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.1507020741701126,0.1996893584728241,-0.4060581795901548,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_e_ex,True Belief,Explicit,End,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.16581003367900848,0.12889614701271057,0.3633221723841898,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_e_im,True Belief,Implicit,End,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.016701430082321167,0.645966649055481,-5.273416135400973,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_e_im,True Belief,Implicit,End,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.8019236922264099,0.02984669804573059,4.747821722862525,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_e_im,True Belief,Implicit,End,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.1507020741701126,0.1996893584728241,-0.4060581795901548,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_e_im,True Belief,Implicit,End,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.16581003367900848,0.12889614701271057,0.3633221723841898,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_s_ex,False Belief,Explicit,End,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.010643715970218182,0.8171160221099854,-6.26246711836099,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_s_ex,False Belief,Explicit,End,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.884591817855835,0.015331072732806206,5.850481345233768,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_s_ex,False Belief,Explicit,End,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.12854506075382233,0.2548705041408539,-0.987490244868848,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_s_ex,False Belief,Explicit,End,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.20889057219028473,0.10539150983095169,0.9869887305696216,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_s_im,False Belief,Implicit,End,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.010643715970218182,0.8171160221099854,-6.26246711836099,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_s_im,False Belief,Implicit,End,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.884591817855835,0.015331072732806206,5.850481345233768,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_s_im,False Belief,Implicit,End,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.12854506075382233,0.2548705041408539,-0.987490244868848,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_fb_1_e_s_im,False Belief,Implicit,End,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.20889057219028473,0.10539150983095169,0.9869887305696216,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_s_ex,True Belief,Explicit,End,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.015782512724399567,0.7015105485916138,-5.474065978403416,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_s_ex,True Belief,Explicit,End,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.833400547504425,0.02512258291244507,5.051953343949749,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_s_ex,True Belief,Explicit,End,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.15037372708320618,0.2183421105146408,-0.5380378772929935,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_s_ex,True Belief,Explicit,End,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.1939256638288498,0.14123979210853577,0.4573571374547436,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_s_im,True Belief,Implicit,End,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,0.015782512724399567,0.7015105485916138,-5.474065978403416,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_s_im,True Belief,Implicit,End,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.833400547504425,0.02512258291244507,5.051953343949749,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_s_im,True Belief,Implicit,End,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.15037372708320618,0.2183421105146408,-0.5380378772929935,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
7,7_tb_1_e_s_im,True Belief,Implicit,End,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,0.1939256638288498,0.14123979210853577,0.4573571374547436,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.1686662882566452,0.0422719344496727,1.9963996078035802,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,0.09125760197639465,0.10226801782846451,-0.16433839414236756,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,0.06618396937847137,0.18990883231163025,-1.5207532792672416,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,0.17690463364124298,0.0914532020688057,0.9518662475225929,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.1686662882566452,0.0422719344496727,1.9963996078035802,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,0.09125760197639465,0.10226801782846451,-0.16433839414236756,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,0.06618396937847137,0.18990883231163025,-1.5207532792672416,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,0.17690463364124298,0.0914532020688057,0.9518662475225929,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.15042102336883545,0.05118979141116142,1.5550781844761083,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,0.10591505467891693,0.09058789908885956,0.22551741720279092,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,0.04050450026988983,0.26244625449180603,-2.695867894970755,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,0.2768317759037018,0.06322482228279114,2.1304465692538974,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.15042102336883545,0.05118979141116142,1.5550781844761083,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,0.10591505467891693,0.09058789908885956,0.22551741720279092,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,0.04050450026988983,0.26244625449180603,-2.695867894970755,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,0.2768317759037018,0.06322482228279114,2.1304465692538974,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.17705178260803223,0.04670795053243637,1.9224313206997152,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,0.08830642700195312,0.09435954689979553,-0.09565004896822339,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,0.06783177703619003,0.19048871099948883,-1.4896723075978853,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,0.1785726398229599,0.09324018657207489,0.9374872571054884,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.17705178260803223,0.04670795053243637,1.9224313206997152,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,0.08830642700195312,0.09435954689979553,-0.09565004896822339,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,0.06783177703619003,0.19048871099948883,-1.4896723075978853,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,0.1785726398229599,0.09324018657207489,0.9374872571054884,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.17353090643882751,0.05899864807724953,1.55643883315959,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the painting was in the",bedroom,hall,0.11069151759147644,0.08488030731678009,0.38304288632060846,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,3,The person who put the painting in the hall was,Sarah,James,0.042574282735586166,0.2544012665748596,-2.579051723700249,False,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,4,The person who moved the painting to the bedroom was,James,Sarah,0.2736639380455017,0.06622011214494705,2.047063977593931,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
8,8_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,1,"At the start of the story, Sarah put the painting in the",hall,bedroom,0.17353090643882751,0.05899864807724953,1.55643883315959,True,EleutherAI/pythia-1b,Pythia 1B,,,6000,
