item,item_id,condition,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.47936394810676575,0.4246962070465088,0.17469018712933376,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.4912877082824707,0.057794906198978424,3.0875538938523652,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,3,The person who put the wine in the garage was,David,Marta,0.17101062834262848,0.030122336000204086,2.5051804305787493,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.29120323061943054,0.023787109181284904,3.6137745023989067,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.47936394810676575,0.4246962070465088,0.17469018712933376,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.4912877082824707,0.057794906198978424,3.0875538938523652,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,3,The person who put the wine in the garage was,David,Marta,0.17101062834262848,0.030122336000204086,2.5051804305787493,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.29120323061943054,0.023787109181284904,3.6137745023989067,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.2620122730731964,0.5536060929298401,-1.0792254297257398,False,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.5635271072387695,0.1302993893623352,2.1126546869086953,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,3,The person who put the wine in the garage was,David,Marta,0.2202964872121811,0.09916042536497116,1.1516101251713364,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.365908682346344,0.10483822971582413,1.8033187507766688,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.2620122730731964,0.5536060929298401,-1.0792254297257398,False,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.5635271072387695,0.1302993893623352,2.1126546869086953,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,3,The person who put the wine in the garage was,David,Marta,0.2202964872121811,0.09916042536497116,1.1516101251713364,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.365908682346344,0.10483822971582413,1.8033187507766688,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.6795497536659241,0.2386043220758438,1.5099590064608905,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,0.3107708990573883,0.18056263029575348,0.7833520746028705,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,3,The person who put the wine in the garage was,David,Marta,0.12066389620304108,0.0199300404638052,2.5979775280584914,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,4,The person who moved the wine to the fridge was,Marta,David,0.21247455477714539,0.01419851090759039,3.903478541654152,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,0.6795497536659241,0.2386043220758438,1.5099590064608905,True,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage2,ingredient3,8000,68B
