item,item_id,condition,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,6.096313882153481e-05,1.2318773769948166e-05,2.307078530022804,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,1.0708372428780422e-05,5.985759707982652e-05,-2.482795143761949,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,3,The person who put the wine in the garage was,David,Marta,7.602948608109728e-05,8.19301604337852e-09,13.179876778923115,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,4,The person who moved the wine to the fridge was,Marta,David,8.214234625825156e-09,7.254161755554378e-05,-13.108395138811018,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,6.096313882153481e-05,1.2318773769948166e-05,2.307078530022804,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,1.0708372428780422e-05,5.985759707982652e-05,-2.482795143761949,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,3,The person who put the wine in the garage was,David,Marta,7.602948608109728e-05,8.19301604337852e-09,13.179876778923115,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,4,The person who moved the wine to the fridge was,Marta,David,8.214234625825156e-09,7.254161755554378e-05,-13.108395138811018,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,5.739094558521174e-05,1.1958053619309794e-05,2.2628405597488346,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,1.0705818567657843e-05,5.664231503033079e-05,-2.4034851225654776,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,3,The person who put the wine in the garage was,David,Marta,7.693479710724205e-05,1.0633638858337235e-08,12.820785176739918,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,4,The person who moved the wine to the fridge was,Marta,David,1.0391016047606172e-08,7.374541746685281e-05,-12.793000958065843,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,5.739094558521174e-05,1.1958053619309794e-05,2.2628405597488346,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,1.0705818567657843e-05,5.664231503033079e-05,-2.4034851225654776,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,3,The person who put the wine in the garage was,David,Marta,7.693479710724205e-05,1.0633638858337235e-08,12.820785176739918,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,4,The person who moved the wine to the fridge was,Marta,David,1.0391016047606172e-08,7.374541746685281e-05,-12.793000958065843,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,5.7875498896464705e-05,1.1988828191533685e-05,2.2712620705236235,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,1.0605308489175513e-05,5.513057476491667e-05,-2.378066055494508,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,3,The person who put the wine in the garage was,David,Marta,7.925360114313662e-05,8.022543518393377e-09,13.2701291593493,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,4,The person who moved the wine to the fridge was,Marta,David,8.026967535101903e-09,7.538898353232071e-05,-13.197211037133854,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,5.7875498896464705e-05,1.1988828191533685e-05,2.2712620705236235,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,1.0605308489175513e-05,5.513057476491667e-05,-2.378066055494508,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,3,The person who put the wine in the garage was,David,Marta,7.925360114313662e-05,8.022543518393377e-09,13.2701291593493,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,4,The person who moved the wine to the fridge was,Marta,David,8.026967535101903e-09,7.538898353232071e-05,-13.197211037133854,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,1,"At the start of the story, David put the wine in the",garage,fridge,5.682724804501049e-05,1.18822881631786e-05,2.2577701705722966,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
7,,,2,"At the end of the story, the wine was in the",fridge,garage,1.072947088687215e-05,5.412373138824478e-05,-2.334682371971636,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage1,,150,1B
