start_prob,end_prob,passage,start,end,knowledge_cue,first_mention,recent_mention,log_odds,condition,verb_type,verb,model_path,model_shorthand,stage,ingredient,step,tokens_seen
0.2133776992559433,0.7138281464576721,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,End,-1.7421673847558088,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
0.22213487327098846,0.6534096598625183,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,End,-1.556551881994887,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
0.29250115156173706,0.6361119151115417,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,Start,-1.1208383055980364,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
0.2827734053134918,0.6029454469680786,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,Start,-1.0923810346695177,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
0.21848349273204803,0.7144571542739868,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,End,-1.7093232133520178,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
0.16934169828891754,0.7322604060173035,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,End,-2.1124195274182687,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
0.37847229838371277,0.5530272722244263,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,Start,-0.5471629193558901,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
0.35977548360824585,0.5369101166725159,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,Start,-0.577583709459753,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
0.31914570927619934,0.5751595497131348,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting from the hall to the bedroom. When Sarah gets back from reading, she goes to have a look at her painting. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,Start,End,-0.8497469645697475,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
0.14723271131515503,0.6918182969093323,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting from the hall to the bedroom. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,Start,End,-2.2322949333107407,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
0.33281001448631287,0.5575758218765259,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting to the bedroom from the hall. When Sarah gets back from reading, she goes to have a look at her painting. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,Start,Start,-0.7444691572371981,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
0.08477889746427536,0.8182886838912964,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,Start,Start,-3.270832791431009,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
0.30246394872665405,0.5705512166023254,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting from the hall to the bedroom. When Sarah gets back from reading, she goes to have a look at her painting. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,End,End,-0.9155932035858948,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
0.1365944743156433,0.6566383242607117,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting from the hall to the bedroom. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,End,End,-2.26519983113904,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
0.3371700048446655,0.5295489430427551,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting to the bedroom from the hall. When Sarah gets back from reading, she goes to have a look at her painting. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,End,Start,-0.6512878324087986,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
0.1079292893409729,0.7559216022491455,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,End,Start,-2.808150188433979,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,26000,219B
