start_prob,end_prob,passage,start,end,knowledge_cue,first_mention,recent_mention,log_odds,condition,verb_type,verb,model_path,model_shorthand,stage,ingredient,step,tokens_seen
0.17169418931007385,0.7416818737983704,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,End,-2.1109592962852903,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.07720854133367538,0.7986370921134949,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,End,-3.3707077162721584,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.23672233521938324,0.6678913235664368,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,Start,-1.4964175389810037,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.13716553151607513,0.7279456853866577,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,Start,-2.40791281927731,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.17077812552452087,0.7386152148246765,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,End,-2.112699784937608,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.09047602862119675,0.7825197577476501,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,End,-3.112519669148151,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.2222413718700409,0.67585688829422,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,Start,-1.6045903802378327,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.15252211689949036,0.7095537781715393,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,Start,-2.217893572598473,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.21032564342021942,0.6141000986099243,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting from the hall to the bedroom. When Sarah gets back from reading, she goes to have a look at her painting. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,Start,End,-1.5458490770207085,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.10011009126901627,0.5450283885002136,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting from the hall to the bedroom. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,Start,End,-2.4447439688215584,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.30896633863449097,0.538462221622467,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting to the bedroom from the hall. When Sarah gets back from reading, she goes to have a look at her painting. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,Start,Start,-0.8013954617084778,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.08854669332504272,0.7094805240631104,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,Start,Start,-3.0022527441341813,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.15381920337677002,0.6406038403511047,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting from the hall to the bedroom. When Sarah gets back from reading, she goes to have a look at her painting. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,End,End,-2.058196820838083,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.04525023698806763,0.5255312919616699,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting from the hall to the bedroom. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,End,End,-3.5377794167043546,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.2559441924095154,0.561792254447937,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting to the bedroom from the hall. When Sarah gets back from reading, she goes to have a look at her painting. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,End,Start,-1.1342074631225598,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.08407894521951675,0.6570958495140076,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,End,Start,-2.966287353757909,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.2393072247505188,0.623731255531311,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again. Lisa knows the grater is in the [MASK].",cupboard,drawer,Explicit,Start,End,-1.3820606021141544,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.16487692296504974,0.7053130269050598,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa knows the grater is in the [MASK].",cupboard,drawer,Explicit,Start,End,-2.0968742002968703,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
0.30491724610328674,0.5266565680503845,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa knows the grater is in the [MASK].",cupboard,drawer,Explicit,Start,Start,-0.7884447378100795,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,95000,797B
