start_prob,end_prob,passage,start,end,knowledge_cue,first_mention,recent_mention,log_odds,condition,verb_type,verb,model_path,model_shorthand,stage,ingredient,step,tokens_seen
0.01648017019033432,0.9615544676780701,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,End,-5.86656553558964,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,20000,168B
0.019954251125454903,0.9287630915641785,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,End,-5.540542600340925,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,20000,168B
0.07378832995891571,0.897581160068512,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,Start,-3.6045778255014223,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,20000,168B
0.09598731994628906,0.8335373997688293,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,Start,-3.1183311909822224,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,20000,168B
0.06149159371852875,0.9121922254562378,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,End,-3.8908767705674343,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,20000,168B
0.08899705857038498,0.8652241230010986,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,End,-3.281244329456624,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,20000,168B
0.2165549099445343,0.752640962600708,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,Start,-1.7972289274750732,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,20000,168B
0.2496422678232193,0.6923310160636902,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,Start,-1.4715997588508292,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,20000,168B
0.6021440625190735,0.3408917784690857,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting from the hall to the bedroom. When Sarah gets back from reading, she goes to have a look at her painting. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,Start,End,0.8207948866081298,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,20000,168B
0.40140271186828613,0.5418331623077393,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting from the hall to the bedroom. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,Start,End,-0.4327983312677901,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,20000,168B
