start_prob,end_prob,passage,start,end,knowledge_cue,first_mention,recent_mention,log_odds,condition,verb_type,verb,model_path,model_shorthand,stage,ingredient,step,tokens_seen
0.1820954829454422,0.7286691665649414,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,End,-2.0005688094303515,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.04699127376079559,0.8338391780853271,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,End,-4.149304379483412,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.21564717590808868,0.7041293382644653,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,Start,-1.7071676323705074,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.06037960574030876,0.8364760875701904,"David and Marta go out to get some wine for the party. When they get home, David stores the wine in the garage and grabs a drink from the fridge. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,Start,Start,-3.7921910567248873,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.16436739265918732,0.74828040599823,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine out of the garage and into the fridge. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,End,-2.1866548737466576,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.05478868633508682,0.8403823971748352,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. However, Marta decides the wine would be best cooled. David watches Marta move the wine out of the garage and into the fridge. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,End,-3.93909602557362,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.21460379660129547,0.7134844660758972,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. Then, David goes out to get some snacks. While David is gone, Marta decides the wine would be best cooled, so she moves the wine into the fridge from the garage. David returns home and wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,Start,-1.7332064204629842,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.09757775068283081,0.8087069392204285,"David and Marta go out to get some wine for the party. When they get home, David grabs a drink from the fridge and stores the wine in the garage. However, Marta decides the wine would be best cooled. David watches Marta move the wine into the fridge from the garage. Then, David goes out to get some snacks. When he returns home, he wants to put out the wine. David knows the wine is in the [MASK].",garage,fridge,Explicit,End,Start,-3.0509928583290344,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.1290559321641922,0.8229634761810303,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting from the hall to the bedroom. When Sarah gets back from reading, she goes to have a look at her painting. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,Start,End,-2.672831946390876,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.009769299998879433,0.9713282585144043,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting from the hall to the bedroom. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,Start,End,-6.635559931580335,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.3071883022785187,0.6266193389892578,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting to the bedroom from the hall. When Sarah gets back from reading, she goes to have a look at her painting. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,Start,Start,-1.028466016135933,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.025461651384830475,0.9517282247543335,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so she moves the painting to the hall, then grabs a book from the bedroom. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,Start,Start,-5.2241517594441955,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.11153046041727066,0.8266093730926514,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting from the hall to the bedroom. When Sarah gets back from reading, she goes to have a look at her painting. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,End,End,-2.8897679401049374,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.008298655971884727,0.9622118473052979,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting from the hall to the bedroom. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,End,End,-6.857333052244552,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.21113228797912598,0.7007614374160767,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. Meanwhile, James sees the painting and decides it would look better elsewhere. James moves the painting to the bedroom from the hall. When Sarah gets back from reading, she goes to have a look at her painting. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,End,Start,-1.730776162651847,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.01768886297941208,0.9520727396011353,"Sarah is an artist who has just finished a new painting. She wants to display the new painting, and so after she grabs a book from the bedroom, she moves the painting to the hall. She goes outside to read in the garden. When she gets back from reading, she goes inside to have a look at her painting. Meanwhile, James sees the painting and decides it would look better elsewhere. Sarah watches James move the painting to the bedroom from the hall. Sarah knows the painting is in the [MASK].",hall,bedroom,Explicit,End,Start,-5.750158580253478,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.06917524337768555,0.7946757674217224,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again. Lisa knows the grater is in the [MASK].",cupboard,drawer,Explicit,Start,End,-3.522038632279229,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.029628943651914597,0.939887285232544,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa knows the grater is in the [MASK].",cupboard,drawer,Explicit,Start,End,-4.987408657288174,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.08649089187383652,0.7071340680122375,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa knows the grater is in the [MASK].",cupboard,drawer,Explicit,Start,Start,-3.031363647070758,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.04100530222058296,0.9078351855278015,"Lisa is cooking dinner in the kitchen. She uses the grater and puts it away in the cupboard, then takes out the spatula from the drawer. She briefly leaves the kitchen, then comes back. She watches Robert move the grater to the drawer from the cupboard. Lisa realizes she needs to use the grater again. Lisa knows the grater is in the [MASK].",cupboard,drawer,Explicit,Start,Start,-4.4685480291379305,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.07525506615638733,0.8028824925422668,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater from the cupboard to the drawer. Lisa comes back and realizes she needs to use the grater again. Lisa knows the grater is in the [MASK].",cupboard,drawer,Explicit,End,End,-3.4153282424986457,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.03561489284038544,0.9296641945838928,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, then comes back. She watches Robert move the grater from the cupboard to the drawer. Lisa realizes she needs to use the grater again. Lisa knows the grater is in the [MASK].",cupboard,drawer,Explicit,End,End,-4.70615713768326,True Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
0.1261216700077057,0.7372885346412659,"Lisa is cooking dinner in the kitchen. She takes out a spatula from the drawer, then uses the grater and puts it away in the cupboard. She briefly leaves the kitchen, and while she is away, Robert moves the grater to the drawer from the cupboard. Lisa comes back and realizes she needs to use the grater again. Lisa knows the grater is in the [MASK].",cupboard,drawer,Explicit,End,Start,-2.5474131438785452,False Belief,factive,knows,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,323000,2710B
