item,item_id,condition,knowledge_cue,first_mention,recent_mention,passage_hr,passage,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, the wine was in the",garage,fridge,0.135498046875,0.251220703125,-0.8906833056565002,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage1,,10000,21B
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.50537109375,0.051483154296875,3.295170794099122,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage1,,10000,21B
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.08807373046875,0.09014892578125,-0.03359852627359112,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage1,,10000,21B
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,4,The person who put the wine in the fridge was,Marta,David,0.09173583984375,0.09521484375,-0.05370101983324607,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage1,,10000,21B
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, the wine was in the",garage,fridge,0.135498046875,0.251220703125,-0.8906833056565002,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage1,,10000,21B
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.50537109375,0.051483154296875,3.295170794099122,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage1,,10000,21B
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.08807373046875,0.09014892578125,-0.03359852627359112,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage1,,10000,21B
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,4,The person who put the wine in the fridge was,Marta,David,0.09173583984375,0.09521484375,-0.05370101983324607,False,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage1,,10000,21B
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, the wine was in the",garage,fridge,0.1802978515625,0.15380859375,0.22924609237751048,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage1,,10000,21B
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.348876953125,0.09613037109375,1.8596540878211754,True,allenai/OLMo-2-0425-1B,OLMO 2 1B,stage1,,10000,21B
