item,item_id,condition,knowledge_cue,first_mention,recent_mention,passage_hr,passage,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, the wine was in the",garage,fridge,0.869140625,0.08551025390625,3.345420285422942,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11931,50B
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.52880859375,0.1546630859375,1.7736167184675176,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11931,50B
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.2154541015625,0.056427001953125,1.9329229587543466,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11931,50B
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,4,The person who put the wine in the fridge was,Marta,David,0.107666015625,0.107666015625,0.0,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11931,50B
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, the wine was in the",garage,fridge,0.869140625,0.08551025390625,3.345420285422942,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11931,50B
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.52880859375,0.1546630859375,1.7736167184675176,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11931,50B
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.2154541015625,0.056427001953125,1.9329229587543466,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11931,50B
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,4,The person who put the wine in the fridge was,Marta,David,0.107666015625,0.107666015625,0.0,False,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11931,50B
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, the wine was in the",garage,fridge,0.84619140625,0.0894775390625,3.2413865510263578,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11931,50B
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,0.63232421875,0.1370849609375,2.205594170173315,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11931,50B
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,0.2015380859375,0.1798095703125,0.16458268987740884,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11931,50B
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,4,The person who put the wine in the fridge was,Marta,David,0.1781005859375,0.12200927734375,0.5457014111732632,True,allenai/OLMo-2-1124-7B,OLMO 2 7B,stage2,ingredient1,11931,50B
