item,item_id,condition,knowledge_cue,first_mention,recent_mention,passage_hr,passage,question_id,question,correct_answer,distractor_answer,prob_correct,prob_distractor,log_odds,is_correct,model_path,model_shorthand,stage,ingredient,step,tokens_seen
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.5331985196098685e-05,3.506809662212618e-05,-1.1936146178524323,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,3.245716652600095e-05,1.4633286809839774e-05,1.1492832074367283,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,2.5129470486717764e-06,2.7430736501687925e-11,16.483227388008853,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_s_e_ex,False Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,2.694048630014212e-11,2.8623642265301896e-06,-16.69707184344442,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.5331985196098685e-05,3.506809662212618e-05,-1.1936146178524323,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,3.245716652600095e-05,1.4633286809839774e-05,1.1492832074367283,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,2.5129470486717764e-06,2.7430736501687925e-11,16.483227388008853,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_s_e_im,False Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,2.694048630014212e-11,2.8623642265301896e-06,-16.69707184344442,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.4490153262158856e-05,4.487755359150469e-05,-1.6309211781645219,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,4.104969775653444e-05,1.3071089597360697e-05,1.6509921914224677,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,2.2592928416997893e-06,2.370340035362517e-11,16.540417719702642,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_e_ex,True Belief,Explicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,2.425042631981622e-11,2.545225243011373e-06,-16.679423699615384,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.4490153262158856e-05,4.487755359150469e-05,-1.6309211781645219,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,4.104969775653444e-05,1.3071089597360697e-05,1.6509921914224677,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,2.2592928416997893e-06,2.370340035362517e-11,16.540417719702642,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_e_im,True Belief,Implicit,Start,End,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,2.425042631981622e-11,2.545225243011373e-06,-16.679423699615384,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.4452724826696794e-05,4.1764746129047126e-05,-1.5309441534070987,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,3.7020541640231386e-05,1.3982875316287391e-05,1.4046649487290181,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,2.6422148948768154e-06,2.7972561766897996e-11,16.527375898190158,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_s_s_ex,False Belief,Explicit,Start,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,2.8268895904681735e-11,2.982812475238461e-06,-16.68709821789726,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.4452724826696794e-05,4.1764746129047126e-05,-1.5309441534070987,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,3.7020541640231386e-05,1.3982875316287391e-05,1.4046649487290181,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,2.6422148948768154e-06,2.7972561766897996e-11,16.527375898190158,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_s_s_im,False Belief,Implicit,Start,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,2.8268895904681735e-11,2.982812475238461e-06,-16.68709821789726,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.3424302778730635e-05,5.369454811443575e-05,-1.999928450793161,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,4.9806461902335286e-05,1.2248287930560764e-05,2.023752827071967,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,2.564490614531678e-06,2.3207855776030684e-11,16.753699530691208,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_s_ex,True Belief,Explicit,Start,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,2.3623018471918833e-11,2.8472052235883893e-06,-16.8789936398615,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.3424302778730635e-05,5.369454811443575e-05,-1.999928450793161,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,4.9806461902335286e-05,1.2248287930560764e-05,2.023752827071967,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,3,The person who put the wine in the garage was,David,Marta,2.564490614531678e-06,2.3207855776030684e-11,16.753699530691208,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_tb_1_s_s_im,True Belief,Implicit,Start,Start,passage_hr,passage,4,The person who moved the wine to the fridge was,Marta,David,2.3623018471918833e-11,2.8472052235883893e-06,-16.8789936398615,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,1,"At the start of the story, David put the wine in the",garage,fridge,1.517117561888881e-05,4.0678150980966166e-05,-1.4229212184244204,False,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
7,7_fb_1_e_e_ex,False Belief,Explicit,End,End,passage_hr,passage,2,"At the end of the story, the wine was in the",fridge,garage,3.8392943679355085e-05,1.4610488506150432e-05,1.393836763427518,True,EleutherAI/pythia-6.9b,Pythia 6.9B,,,0,
